page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,눈시림전혀없고 빠르게 잘 발리고이제껏 사용해본 선크림중 최고네요!!!애용할꺼에요,[],AHC,sunspray,"['눈시림', '선크림', '최고', '애용']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,추천으로 샀는데얼굴에 바르기 도 편해서 좋아요 원래는 선스틱으로 발랐는데 선스틱은 효과가 별루였는데 선스프레이도 좋은거 같아요,[],AHC,sunspray,"['추천', '얼굴', '편해', '원래', '선스틱', '선스틱', '효과']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,지인이 추천해줘서 샀는데 괜찮고 저랑 잘 맞네요^^ 다음에도 종종 구매해야겠어요~,[],AHC,sunspray,"['지인', '추천', '다음']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,선스프레이는 별로인 인식이 있는데 뿌리고 끈적임백탁 전혀 없고 팔다리에 사영하기 좋아요,[],AHC,sunspray,"['인식', '백탁', '팔다리', '사영']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,진짜 향도 좋고 흡수도 빠르고 휴대용으로도 아주 좋아요! 추천합니다,[],AHC,sunspray,"['흡수', '휴대용', '추천']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,"휴대하기 괜찮아요! 발림성은 다른 상품이 좋은 것 같긴 한데, 이 제품은 휴대성이 좋습니당",[],AHC,sunspray,"['휴대', '발림성', '상품', '휴대']",4,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,몸에 바르기 편할것 같아 구매했어요 가격도 좋고 트러블도 없구 만족이요.,[],AHC,sunspray,"['몸', '가격', '트러블', '만족']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,끈적임이 없어서 몸에 바르기 좋아요 시원하고 보송보송해요,[],AHC,sunspray,"['몸', '보송', '보송']",5,3
18,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,혁명적 아이템.. 안개분사 확실하고 좋은 향 나고.. 흡수도 잘 되는편,[],AHC,sunspray,"['혁명', '아이템', '안개', '분사', '흡수']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,잘 사용하고 있는 썬스프레이 입니다! 분사하면서 낭비되는 양이 있어서 그건 쫌 아쉬워요!,[],AHC,sunspray,"['썬스프레이', '분사', '낭비']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,크림 타입이 좋긴 하지만 용량도 적고 손에 묻는게 싫어서 구매했습니다. 골고루 잘 분사해주니까 너무 좋아요,[],AHC,sunspray,"['크림', '타입', '용량', '손', '분사']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,뿌렸는데 시원하고 끈적이지 않아서 편하고 좋아요! 크기도 컴팩트해서 들고다니기 좋습니다~,[],AHC,sunspray,"['크기', '컴팩트']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,뭔가 뽀송하게 잘 발려용! 여행가서 뿌리려구요 ㅎㅎ 안개분사는 아니지만 그래도 몸에 뿌릴땐 좋을거같아요,[],AHC,sunspray,"['뽀송', '여행', '안개', '분사', '몸']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,남자친구 사주려고 샀는데사용법도 편하고얼굴 화해지는거 없이 순하다고 하네용!,[],AHC,sunspray,"['남자친구', '사용법', '얼굴', '하네']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,잘받았습니다. 감사합니다. 또 주문하겠습니다. 행사가 많아서 좋아요 :),[],AHC,sunspray,"['감사', '주문', '행사']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,스프레이 너무 좋아서 부모님도 사드렸어여 여름에 계속 선크림 발라줘야하는데 손이 더러울때 뿌리기 좋아요,[],AHC,sunspray,"['좋아서', '부모', '여름', '선크림', '손']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,선스프레이 중에서 지일 편허고 향도 없고 진짜 너무 좋아서 부모님도 사드럈어요,[],AHC,sunspray,"['좋아서', '부모']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,"급하게 나가야할 때, 선크림 바르기 귀찮을 때 잘쓰고있어요~ 향도 고급지고 좋습니다!!",[],AHC,sunspray,"['선크림', '고급']",5,3
19,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,분사력이 썩 좋은 편은 아니다. 하지만 오히려 그 점이 더 마음에 든다. 금방 흡수 돼서 좋다.,[],AHC,sunspray,"['분사력', '마음', '흡수']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,스틱 사용하다가 스프레이 나와서 사봤어요. 가스형식이 아니라서 호흡기 걱정없어요. 얼굴에 뿌리는데 선스틱처럼 뽀송하지않지만 구래도 타 제품에 비해 좋아요.,[],AHC,sunspray,"['스틱', '가스', '형식', '호흡기', '걱정', '얼굴', '선스틱', '뽀송']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,화장 후에도 막 뿌리면 얼굴 촉촉해 보이는 효과도 있고 자주 썬크림 덧바르는 효과로 뿌리기 좋아요,[],AHC,sunspray,"['화장', '얼굴', '촉촉', '효과', '썬크림', '덧바르', '효과']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,뿌리는 선크림이라니 .. 좋아요 뿌리고나면 송글송글 맺히긴 하지만 톡톡 두드려주면 되요,[],AHC,sunspray,['선크림'],5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,스프레이인데도 가스도 없고 발림성도 운동시 스타킹 위에도 뿌리고 너무 좋아요,[],AHC,sunspray,"['가스', '발림성', '운동', '스타킹']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,용량이 큰 편은 아니라 금방 쓸 것 같아서 많이 샀어요정말 편리하고 좋아요 강추입니다,[],AHC,sunspray,"['용량', '편리', '강추']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,썬차단에 관심 많아요 나갔을때 밖에 오래있으면 애매할때 많은데 쿠션 구매해도 손 잘 안가는제 미스트형 테스트 해보니 좋아서 구매했어요 안끈적이고 잘 스며듭니당,[],AHC,sunspray,"['썬', '차단', '관심', '밖', '쿠션', '손', '미스트', '테스트', '좋아서', '안끈적']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,이제 여름 다가오니까 한 번 사봤어용 열심히 바르고 다닐게요 ㅎㅎ,[],AHC,sunspray,['여름'],5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,여름휴가 갈때 쓰려고 구매했어요 아직 써보진 않았지만 기내가능하다고해서 할인 된 가격으로 구매했습니다,"['복합성', '겨울쿨톤', '다크서클', '모공']",AHC,sunspray,"['여름휴가', '기내', '할인', '가격']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,골프치러 나갈 때 쓰면 좋을 것 같아서 구매했습니다아아ㅎㅎ 박세리언니가 광고하는거니 믿고써봐야죵ㅎ,[],AHC,sunspray,"['골프', '박세리', '언니', '광고']",5,3
20,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,박세리 언니 믿고 주문해 봤어요선패치도 써봤는데 좋더라구요.,[],AHC,sunspray,"['박세리', '언니', '주문']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,올리브영 세일하몀서 이것저것 보다가 골프 칠때 스프레이 쓰면 좋을 것 같아서 하나 구매해봣어요 ㅎㅎ,[],AHC,sunspray,"['올리브', '이것저것', '골프']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,мне очень понравились запах тоже хорошо когда обрезается на лица надо же на руке очень хорошо пахнет блестят,[],AHC,sunspray,[],5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,향도 좋고 미스트처럼 사용할수 있어서 구매햇는데 사용해보니 약간. 뾰루지가올라오는듯해요 더사용해봐야할듯,[],AHC,sunspray,"['미스트', '뾰루지']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,뿌리면 시원함이 쏴악 느껴지는게 상쾌해요 썬블락도 되고 좋아요,[],AHC,sunspray,[],5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,안개분사에 향도 약간 풀향이 나서 너무 좋아요 기내반입도 되어서 여행갈때 가지고 다니기 좋을거같아서 구매했어료,"['건성', '여름쿨톤', '잡티', '탄력']",AHC,sunspray,"['안개', '분사', '기내', '반입', '여행']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,일본에서 유명한 선 스프레이 보고 사고싶었었는데 한국에도 이런 스프레이가 나와주다니.!! 당장 구매했어요! 산뜻하고 안끈적여서 너무 만족합니다!,"['지성', '쿨톤', '잡티', '트러블']",AHC,sunspray,"['일본', '한국', '당장', '산뜻', '안끈적', '만족']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,신상이길래 함 구매 선크림 3시간마다 덧바르기 힘들어서 일본 선미스트 분사력별로라 이걸로 구매 분사력이 제법 ㄷㅊ,[],AHC,sunspray,"['신상', '선크림', '시간', '덧바르', '일본', '미스트', '분사력', '별', '로라', '분사력']",4,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,이게… 자외선 차단이 된다고?? 싶은데 일단은 너뮤 편리해서 샀습니다 답답한 느낌도 전혀 없고 그냥 보습 미스트 뿌린 느낌이에요 이건 선 스프레이계의 혁신임,[],AHC,sunspray,"['자외선', '차단', '편리', '해서', '느낌', '보습', '미스트', '느낌', '이건', '혁신']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,발림성이 정말 우수해요 백탁같은거없이 투명하게발리구오,"['건성', '웜톤', '모공', '미백']",AHC,sunspray,"['발림성', '우수', '백탁', '투명']",5,3
21,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,엄마 선물로 드렸어욤 좋아하시더라구여! 매장에 딱 하나 남아있던 거 겟햇슴다,"['지성', '겨울쿨톤', '다크서클', '홍조']",AHC,sunspray,"['엄마', '선물', '매장']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,정말 신기해요 일반 미스트같은 사용감인데 늘 이런 제품 원했어요 선크림 메이크업 후 덧바르기에 좋을듯,"['건성', '쿨톤', '다크서클', '민감성']",AHC,sunspray,"['일반', '미스트', '사용감', '선크림', '메이크업', '덧바르']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,가스제품은 얼굴에 뿌리면 코로 들어가고 그래서 독성이 퍼진다? 라고 해서 바디용으로만 사용하라고 하던데 그것도 그런게 연기가 너무 심하게 나더라고요 근데 얘는 향도 레몬향 비슷하게나고 스프레이도 가스가 아니여서 좋고 사이즈도 그렇고 기내/ 휴대용으로 데일리로 가지고 다니며 머리부터 발끝까지 다 뿌릴수있어서 좋은거같아요,[],AHC,sunspray,"['가스', '얼굴', '코로', '독성', '라고', '레몬', '가스', '사이즈', '기내', '휴대용', '데일리', '머리', '발끝']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,미스트처럼 수시로 사용할수있어서 너무너무좋아요다만 저한테는 눈시림현상이 있어서 눈가리고 뿌려야겠어요 그리고 약간 우유빛처럼 몽글몽글 뿌려지던데 손으로 톡톡 흡수시켜야해요  일반미스트처럼 투명하진않더라구요  계속 구매해서 쓸생각입니다,[],AHC,sunspray,"['미스트', '눈시림', '현상', '가리', '우유빛', '몽글몽글', '손', '흡수', '일반', '미스트', '투명', '하진', '생각']",4,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,끈적거리기보다 빤딱해서 붙ㄴ는 느낌은 있어요 눈시림없고 좋아요,[],AHC,sunspray,"['느낌', '눈시림']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,기내반입도 되고 향도 거부감 있지 않아서 여행 갔을 때 잘 쓰고 왔어요,[],AHC,sunspray,"['기내', '반입', '거부감', '여행']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,가스 스프레이 형식이 아니라 차에 냅두고 수시로 뿌려줄려구 구매했어요 끈적임 없이 좋아요,[],AHC,sunspray,"['가스', '형식']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,스프레이 형태라 밖에서 활동하다가 뿌려주면 되서 편해요. 크기도 휴대하기 편한 사이즈라 딱 좋네요,[],AHC,sunspray,"['형태', '밖', '활동', '편해', '크기', '휴대', '사이즈']",4,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,지속력이 좋다고 해서 믿고 씁니다. 자외선 차단이 잘 됐으면 좋겠어요,[],AHC,sunspray,"['지속력', '자외선', '차단']",5,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,3,,외출중에  중간에 쓰기에는 불편해요뿌리고 손으로 많이 두드려줘야지 아님 얼룩처럼 생겨요. 진정되는 느낌은 없어요 붉어지는 느낌광택은 좋아요,[],AHC,sunspray,"['외출', '중간', '편해', '뿌리', '손', '얼룩', '느낌', '느낌', '광택']",3,3
22,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,구매 후 오늘 첨 뿌렸는데 그때만 촉촉하고몃분 지나면  피부가 벅벅하믄서 건조해요월래 그런건지  피부가 이상한건지 도통 모르겠네요 댓글은  좋다고들 하는데..,[],AHC,sunspray,"['오늘', '그때', '피부', '건조', '월래', '건지', '피부', '건지', '댓글']",4,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,이거 진짜 물건인데요 모르는 사람 없어야해요 써본 것 중에 제일 만족합니다,[],AHC,sunspray,"['물건', '사람', '제일', '만족']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,뿌리는 썬크림? 겁나 신선해요 근데 그냥 칙칙 뿌리고 나가면 되서 더 퍈하고 조아요,[],AHC,sunspray,['썬크림'],5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,4,,손으로 몸에 썬크림 바르는거 너무 귀찮아서 안발랐더니 너무 심각하게 타서 편하게 바르기 좋으려고 샀는데 바를때 넘 편해서 좋아용,[],AHC,sunspray,"['손', '몸', '썬크림', '편해']",4,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,좋은데 가격이 좀 단점이랄까요….용량에 비해 너무 비싼 느낌이에요,[],AHC,sunspray,"['가격', '단점', '용량', '느낌']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,팔다리는 항상스프레이를 썼는데 가스로되있는건 금방 쓰는것 같았는데 이건 가스충전이아니라 더 오래쓸것같은 느낌이들어요 사용감은좋아요,[],AHC,sunspray,"['팔다리', '가스', '이건', '가스', '충전', '느낌', '사용감']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,이거튜브형 써보고 좋아서 스프레이까지주문했네요 성분도 좋고 미스트같아서 편하고 좋아요,[],AHC,sunspray,"['이거', '튜브', '좋아서', '주문', '성분', '미스트']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,선스프레이라 손에 안묻어서 좋고 향도 너무 좋아서 손이 자주 가는 제품이에요!,[],AHC,sunspray,"['손', '좋아서', '손']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,기존 스틱도 너무 좋은대 스프레이까지 출시가대되어 선물도 할겸 규매했어요많아 파새요,[],AHC,sunspray,"['기존', '스틱', '출시', '가대', '선물']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,오자마자 바로시연  뿌리는 순간 쿨링감대박^^ 얼굴엔 손에들어쓰라고했는데   성질급해 눈꼭감고 바로 뿌렸네요 ㅋㅋ 금방 뽀송뽀송해지면서 넘 산뜻하네요  오늘드림으로 갯^^^,[],AHC,sunspray,"['바로', '시연', '순간', '쿨링감', '대박', '얼굴', '손', '성질', '뽀송', '뽀송', '산뜻', '하네', '오늘', '드림']",5,3
23,AHC 마스터즈 수딩 아웃도어 선스프레이 55ml,5,,선스프레이 구매하러 올리브영 갔다가 여러가지 테스트 해보고 구매했어요! 물같은 느낌인데 자외선 차단이된다니 신기하고 편리해요 향은 강한편이고 사용감은 만족스럽습니다!,[],AHC,sunspray,"['올리브', '테스트', '물', '느낌', '자외선', '차단', '편리', '한편', '사용감', '만족']",5,3
1,[NEW/3초 자외선차단]낫포유 비건 선 바디 미스트 85ml,4,,"가스형 스프레이보다 향이나 분사력, 발리는 느낌에서 확연히 좋습니다!!넓게 분사돼서 멀리서 뿌릴 필요 없이 대충 뿌려줘도 잘 발립니다. 바닥에 묻으면 기름기가 느껴지긴 하니 그 점은 주의해 주세요.별 한 개 뺀 것은 뿌릴 때마다 입구에서 새가지고,, 집게 손가락에 항상 묻어나와요.",[],,sunspray,"['가스', '분사력', '느낌', '분사', '필요', '바닥', '기름기', '주의', '별', '입구', '손가락']",4,2
1,[NEW/3초 자외선차단]낫포유 비건 선 바디 미스트 85ml,4,,간편하고 분사력 좋아요! 근데 뿌리고 한 30분정도는 기름진 느낌이 남아있어요 ㅠ,[],,sunspray,"['간편', '분사력', '정도', '느낌']",4,2
1,[NEW/3초 자외선차단]낫포유 비건 선 바디 미스트 85ml,5,,요즘 햇빛 쎄서 선크림 필수고 끈적거리기 싫어서 그거 샀는데 개좋아요 진짜 재구의사가잇음,[],,sunspray,"['요즘', '햇빛', '선크림', '필수', '재구', '의사']",5,2
1,[NEW/3초 자외선차단]낫포유 비건 선 바디 미스트 85ml,5,,뿌리는걸로 검색해보다가 써볼려고 구매해봤어요~~좋았으면,[],,sunspray,['검색'],5,2
1,[NEW/3초 자외선차단]낫포유 비건 선 바디 미스트 85ml,5,,편하고 좋아요. 가격대도 만족스러워서 요즘 매일 사용합니다,[],,sunspray,"['가격', '대도', '만족', '요즘']",5,2
1,닥터아토 쿨링선스프레이150ml,3,,아빠가 야구하실때 쓰라고 시켰는데 순하고 끈적거림이 별로 없다고 하시네요~추천드려요 분사도 골고루 잘돼서 좋아요,"['건성', '겨울쿨톤', '다크서클']",닥터아토,sunspray,"['아빠', '야구', '추천', '분사']",3,8
1,닥터아토 쿨링선스프레이150ml,4,,아직 안 써봐서 모르겠지만 순하겠죵 페스티벌 가려고 샀는데 반입금지에 걸려서 아직도 못 썼다는 ㅜ,[],닥터아토,sunspray,"['페스티벌', '반입', '금지']",4,8
1,닥터아토 쿨링선스프레이150ml,5,,"사용해보고 너무 만족스러워서 상세 리뷰 남겨요! 먼저, 이 제품은 사용감이 정말 좋아요. 한여름에 뜨거운 햇볕 아래서도 시원하게 사용할 수 있는 쿨링 기능이 탁월해서 정말 마음에 들어요. 스프레이 타입이라서 간편하게 사용할 수 있고, 피부에 고르게 분사되어 밀착력도 뛰어나요.쿨링 효과 덕분에 뿌릴 때마다 시원한 느낌이 들어서 야외 활동할 때 자주 찾게 되더라구요. 특히 운동할 때나 캠핑, 바닷가에서 자외선 차단이 꼭 필요할 때 사용하면 정말 좋을 것 같아요. 그리고 이 제품은 백탁 현상이 없어서 여러 번 덧발라도 자연스럽게 피부에 흡수돼요. 메이크업 위에도 뿌릴 수 있어서 화장이 밀리지 않고, 수정 메이크업 할 때도 유용해요.피부가 민감한 편인데, 이 제품은 자극 없이 순하게 사용할 수 있어서 너무 만족스러웠어요. 성분도 EWG 그린 등급으로 안전한 성분들로만 구성되어 있어서 안심하고 사용할 수 있었어요. 무향이라서 향에 민감한 분들도 부담 없이 사용할 수 있을 것 같아요. 사용 후에도 끈적임 없이 산뜻하게 마무리돼서 기분이 좋더라구요.150ml 대용량이라서 넉넉하게 사용할 수 있는 것도 큰 장점이에요. 여름 내내 사용해도 충분할 것 같아요. 패키지도 깔끔하고 고급스러워서 휴대할 때도 기분이 좋아요. 가격도 합리적이라서 가성비 최고인 것 같아요. 특히, 야외 활동이 많은 분들이나 자주 운동하는 분들께 강력 추천드려요. 자외선 차단 기능도 SPF 50+ PA++++라서 강한 자외선으로부터 피부를 완벽하게 보호해줘요.총평하자면, 닥터아토 쿨링선스프레이는 여름철 필수템이라고 할 수 있어요. 시원한 쿨링 효과, 간편한 스프레이 타입, 높은 자외선 차단 지수, 무향 무자극 등 다양한 장점을 갖춘 제품이에요. 한 번 사용해보면 계속 찾게 될 만큼 만족스러운 제품이라 생각해요. 앞으로도 꾸준히 사용할 예정입니다. 여름철 자외선 차단제 고민하시는 분들께 정말 강력 추천드립니다 💚","['건성', '봄웜톤', '다크서클', '미백']",닥터아토,sunspray,"['만족', '리뷰', '사용감', '한여름', '햇볕', '아래', '쿨링', '기능', '마음', '타입', '간편', '피부', '분사', '밀착력', '쿨링', '효과', '덕분', '느낌', '야외', '활동', '운동', '캠핑', '바닷가', '자외선', '차단', '필요', '백탁', '현상', '덧발라', '자연', '피부', '흡수', '메이크업', '화장', '수정', '메이크업', '피부', '자극', '만족', '성분', '등급', '안전', '성분', '구성', '안심', '부담', '산뜻', '마무리', '기분', '대용량', '장점', '여름', '패키지', '고급', '휴대', '기분', '가격', '합리', '가성비', '최고', '야외', '활동', '운동', '추천', '자외선', '차단', '기능', 'PA++++', '자외선', '피부', '완벽', '보호', '닥터아토', '쿨링', '여름철', '필수템', '쿨링', '효과', '간편', '타입', '자외선', '차단', '지수', '자극', '장점', '해보면', '만족', '생각', '앞으로', '예정', '여름철', '자외선 차단제', '고민', '추천']",5,8
1,닥터아토 쿨링선스프레이150ml,5,,해외여행 준비물 바디에 간편하게 뿌리기 좋아요. 단 아무래도 스프레이 형식이라서 베란다에서 뿌렸어요.방에서 뿌리면 으~,"['복합성', '가을웜톤', '다크서클', '모공']",닥터아토,sunspray,"['해외여행', '준비물', '간편', '형식', '베란다']",5,8
1,닥터아토 쿨링선스프레이150ml,4,,팔다리 찐덕거리는게 싫어서 샀는데 쿨링감도 있고 좋아요 피부가 예민해서 그런지 많이 뿌리면 좀 간지러워요,[],닥터아토,sunspray,"['팔다리', '거리', '쿨링감', '피부', '예민', '그런지']",4,8
1,닥터아토 쿨링선스프레이150ml,3,,아니 배송상태 무슨일이에요;;;; 새건데 바로 헌게 되어버리네;;,[],닥터아토,sunspray,"['배송', '상태']",3,8
1,닥터아토 쿨링선스프레이150ml,5,,향도 좋고 효과도 너무너무 좋아요 여기 말거 다른 브랜드에서 사고 효과 없었어서 닥터아토 꺼 샀는데 향도 그렇고 여기 꺼가 훨씬 좋아여 근데 스프레이가 골고루 되는거 보다는 한쪽 집중으로 쏴져요 그래서 생각보다 많이 뿌려져요ㅠㅠ,[],닥터아토,sunspray,"['효과', '브랜드', '효과', '닥터아토', '한쪽', '집중', '생각']",5,8
1,닥터아토 쿨링선스프레이150ml,5,,피부에 예민한 편이여서 이것저것 시도해봤는데순해서 딱 맞아요 재구매 하려고 해요,"['복합성', '쿨톤', '블랙헤드']",닥터아토,sunspray,"['피부', '예민', '이것저것', '시도', '순해서', '재구매']",5,8
1,닥터아토 쿨링선스프레이150ml,5,,배송이 일단 빨랐구요 사용하기도 편리하고 좋은 것 같아요~~,"['건성', '여름쿨톤', '모공', '미백']",닥터아토,sunspray,"['배송', '편리']",5,8
1,닥터아토 쿨링선스프레이150ml,5,,팔에 바르려고 샀습니다 아직 안써서 잘 모르겠는데 쓰기 편할거 같아요,[],닥터아토,sunspray,"['팔', '쓰기']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,아직 사용은 안 해봤는데 유명해서 구매해봤어요 여행 갈 때 가지구 가면 조을듯,[],닥터아토,sunspray,"['여행', '조을']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,잘썼어요..근데 벌써 다 썼네요...외출 전에 편하게 뿌리고 갈 수 있어서 좋았어요. 바르는건 손에 다 묻고 끈적이는게 싫으신 분들에게 추천입니다.,"['복합성', '웜톤', '다크서클', '잡티']",닥터아토,sunspray,"['외출', '손', '추천']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,사용전이지만 선스프레이가 필요해 구매했어요쿨링이라 더 좋을 것 같아요~,[],닥터아토,sunspray,"['필요', '쿨링']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,더운 한여름에 시원한 쿨링감때문에 기분좋게 사용했는데 여름이 지난 이 계절에도 화장 마무리단계에서 루틴처럼 스프레이하고 있어요,"['복합성', '웜톤', '미백', '민감성']",닥터아토,sunspray,"['한여름', '쿨링감', '기분', '여름', '계절', '화장', '마무리', '단계', '루틴']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,8월 한 달 동안 외출시에 루틴처럼 시원하게 뿌렸던 제품이예요.  자외선차단이 어느 정도 되는 파데를 사용하지만 닥터아토로 마무리하면  이중차단이 되는 것 같아 더 안심이  돼요.,"['복합성', '웜톤', '미백', '민감성']",닥터아토,sunspray,"['8월', '한 달', '동안', '외출', '루틴', '자외선', '차단', '정도', '닥터아토', '마무리', '이중', '차단', '안심']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,팔다리에 선크림 바르기는 귀찮고 안바르자니 탈까봐 걱정될 때를 위한 제품입니다! 좋아요!!,"['복합성', '쿨톤', '모공', '잡티']",닥터아토,sunspray,"['팔다리', '선크림', '걱정']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,분사력이 강해서 약간의 힘조절이 필요해요. 살짝만 눌러도 생각보다 많이 분사되거든요. 분사력이 강하니까 쿨링감도 강해서 더운 여름엔 딱이예요.,"['복합성', '웜톤', '미백', '민감성']",닥터아토,sunspray,"['분사력', '약간', '힘', '조절', '필요', '생각', '분사', '분사력', '쿨링감', '여름']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,무더운 여름엔 선크림을 생략하고 자외선 차단지수가 있는 매트하게 마무리되는 파데만으로 피부화장을 하고 선스프레이로 마무리하거든요. 얼굴과 목에 충분히 뿌려도 흔적없이 깨끗하고 무엇보다도 시원한 쿨링감이 마음에 들어요.,"['복합성', '웜톤', '미백', '민감성']",닥터아토,sunspray,"['여름', '선크림', '생략', '자외선', '차단', '지수', '매트', '마무리', '피부', '화장', '마무리', '얼굴', '목', '흔적', '쿨링감', '마음']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,분사력이 매우 강력한 편입니다! 팔다리에 선크림 바르기 귀찮은데 딱 좋아요!,"['복합성', '쿨톤', '모공', '잡티']",닥터아토,sunspray,"['분사력', '팔다리', '선크림']",5,8
2,닥터아토 쿨링선스프레이150ml,5,,야외용으로 간편하게 들거다니면서 사용하는 중인데 굉장히 마음에 들어요 이번 여름 잘 사용할 거 같습니다,"['건성', '여름쿨톤', '모공', '블랙헤드']",닥터아토,sunspray,"['야외', '간편', '마음', '이번', '여름']",5,8
3,닥터아토 쿨링선스프레이150ml,3,,뿌릴수 있는 선크림이라바디용으로 편할것 같아서 구매했는데생각보다 골고루 바르기가 어렵고약간 향이 좀 좋았으면 싶었는데별루여서 잘 안바르게 돼요 ㅠㅠ,[],닥터아토,sunspray,"['선크림', '라바', '생각', '바르게']",3,8
3,닥터아토 쿨링선스프레이150ml,5,,분사력 좋고 끈적이지 않아서 호불호 없이 잘 사용할 거 같아요,"['건성', '웜톤', '트러블']",닥터아토,sunspray,['분사력'],5,8
3,닥터아토 쿨링선스프레이150ml,5,,아빠가 선크림 바르는걸 넘 귀찮아하셔서가볍게 바를수 있는 스프레이 형태로 사드렸어요한달 후기 남길께요,"['복합성', '여름쿨톤', '모공', '잡티']",닥터아토,sunspray,"['아빠', '선크림', '형태', '한달']",5,8
